item_id,arm,alpha,grid_total_mass,mode,p450_norm,p350_norm,p400_425_norm,grid_total_mass_b,mode_b,p450_norm_b,p350_norm_b,p400_425_norm_b,pnorm_300,pnorm_325,pnorm_350,pnorm_375,pnorm_400,pnorm_425,pnorm_450,pnorm_475,pnorm_500,logp_300,logp_325,logp_350,logp_375,logp_400,logp_425,logp_450,logp_475,logp_500,pnorm_b_300,pnorm_b_325,pnorm_b_350,pnorm_b_375,pnorm_b_400,pnorm_b_425,pnorm_b_450,pnorm_b_475,pnorm_b_500,logp_b_300,logp_b_325,logp_b_350,logp_b_375,logp_b_400,logp_b_425,logp_b_450,logp_b_475,logp_b_500
cake_impl_01,dA_D,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137
cake_impl_01,dA_D,0.5,0.8944424425569549,350,0.017074252489104262,0.6967653404321479,0.10133985889828975,0.6964301674090504,350,0.016264659905581465,0.7243994621115217,0.08364032173607024,0.006028451617291715,0.021005635319003436,0.6967653404321479,0.15544597924747486,0.0765253586211211,0.024814500277168645,0.017074252489104262,0.0005838625130496624,0.0017566194836383965,-5.222819805145264,-3.9745192527770996,-0.47286131978034973,-1.9730117321014404,-2.681687831878662,-3.8078818321228027,-4.181738376617432,-7.557399749755859,-6.455918788909912,0.005567085121358389,0.01931117918233686,0.7243994621115217,0.14865479849003982,0.06319217566548208,0.020448146070588164,0.016264659905581465,0.0005527458191468796,0.0016097476339444817,-5.552671432495117,-4.308858871459961,-0.6842000484466553,-2.267916202545166,-3.1233625411987305,-4.251650810241699,-4.48054838180542,-7.862400054931641,-6.793465614318848
cake_impl_01,dA_D,1.0,0.8944044252537375,350,0.014099686570766412,0.6945632538305034,0.10436488701742232,0.7046144598602379,350,0.013276306169716033,0.7296582464939471,0.08514384884728185,0.0060093720011188635,0.02372705681561027,0.6945632538305034,0.15495287710801858,0.08114190509180522,0.023222981925617104,0.014099686570766412,0.0005463422005084194,0.0017365244560517265,-5.226032257080078,-3.852736473083496,-0.47606927156448364,-1.9762314558029175,-2.6231529712677,-3.8742101192474365,-4.373199939727783,-7.623862266540527,-6.467466831207275,0.005661497412839407,0.0222717432143831,0.7296582464939471,0.1418883891417814,0.06622700805341573,0.01891684079386611,0.013276306169716033,0.0005271220840273204,0.0015728466360241365,-5.524171352386475,-4.154541015625,-0.6652835011482239,-2.302819013595581,-3.0647714138031006,-4.317807197570801,-4.671878814697266,-7.8981828689575195,-6.8049726486206055
cake_impl_01,dA_D,2.0,0.8923724210168692,350,0.01573193951245571,0.6969149184990304,0.10275913502913077,0.7065599174698229,350,0.014738013089172849,0.7288524782770456,0.0835054727389559,0.006029656464409776,0.021004895081708705,0.6969149184990304,0.1554705968954484,0.07989591454481933,0.022863220484311438,0.01573193951245571,0.0005379514523828518,0.0015509070654334224,-5.2249369621276855,-3.9768714904785156,-0.4749636650085449,-1.975170373916626,-2.640902280807495,-3.8920974731445312,-4.265933990478516,-7.641613960266113,-6.582787036895752,0.005663667483725496,0.018982990669212507,0.7288524782770456,0.14638732775357172,0.06497647058078844,0.018529002158167458,0.014738013089172849,0.0005162776973926854,0.0013537722909235277,-5.521030902862549,-4.311559200286865,-0.6636312007904053,-2.2688465118408203,-3.0810773372650146,-4.335765361785889,-4.564672470092773,-7.916213035583496,-6.952207565307617
cake_impl_01,dA_D,4.0,0.8752705016678224,350,0.021052043709252212,0.6686209389828398,0.09731277040634606,0.698496145533524,350,0.019609693098564,0.6940540273967061,0.08182179394201083,0.0039759033535908825,0.015698286711536398,0.6686209389828398,0.19153248553480373,0.0734817256276091,0.02383104477873696,0.021052043709252212,0.0007200443461772615,0.0010875269554536243,-5.6607255935668945,-4.287425994873047,-0.5357602834701538,-1.7859201431274414,-2.743940830230713,-3.869988441467285,-3.9939799308776855,-7.369420051574707,-6.957071304321289,0.003705870717511171,0.014550224479274097,0.6940540273967061,0.18459399639970275,0.06181252462299629,0.02000926931901454,0.019609693098564,0.0006881933001644774,0.0009762006660666697,-5.956662654876709,-4.588974475860596,-0.7240310907363892,-2.04842209815979,-3.142474889755249,-4.270385265350342,-4.290556907653809,-7.640266418457031,-7.29066801071167
cake_impl_01,dA_D_matched_muD,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137
cake_impl_01,dA_D_matched_muD,0.5,0.8839986896221933,350,0.01753059071187874,0.6699718189964818,0.11451271480992346,0.6856200961015146,350,0.01623038939225558,0.6985706900687325,0.09575824394052328,0.005796570940196859,0.020197820595403676,0.6699718189964818,0.16937430301646425,0.0890316761542591,0.025481038655664364,0.01753059071187874,0.0006794366401014891,0.001936744289549664,-5.2737884521484375,-4.025480270385742,-0.5238193273544312,-1.8989439010620117,-2.542062759399414,-3.7931203842163086,-4.167107582092285,-7.417546272277832,-6.370046615600586,0.005372957363525398,0.019236786597091268,0.6985706900687325,0.16246476175786762,0.07378644118201942,0.021971802758503852,0.01623038939225558,0.0006457215677658114,0.0017204493122386286,-5.603808403015137,-4.328362464904785,-0.7361505031585693,-2.194725751876831,-2.9840118885040283,-4.195426940917969,-4.4983015060424805,-7.722573757171631,-6.74260139465332
cake_impl_01,dA_D_matched_muD,1.0,0.8824359179930567,350,0.015323602787350944,0.6789908009669828,0.10306273011824511,0.6966340350463027,350,0.013939977707158881,0.7115437340407033,0.08387515312563121,0.005184360210997851,0.02320006070239359,0.6789908009669828,0.17165455888304146,0.07782370236110385,0.02523902775714126,0.015323602787350944,0.0005937688598154276,0.0019901174711729505,-5.38717794418335,-3.888669490814209,-0.5122168064117432,-1.8873403072357178,-2.6783783435821533,-3.8044328689575195,-4.303430080413818,-7.554089546203613,-6.344630718231201,0.004721391044249309,0.021697323635308012,0.7115437340407033,0.16191652181917504,0.06336654132282231,0.0205086118028089,0.013939977707158881,0.0005716690195925626,0.0017342296081816334,-5.717146873474121,-4.192061424255371,-0.7018134593963623,-2.1821694374084473,-3.120314359664917,-4.248405456542969,-4.6344895362854,-7.8284454345703125,-6.718687057495117
cake_impl_01,dA_D_matched_muD,2.0,0.8944081688175308,350,0.015336282852924066,0.6967718977450734,0.1031426554065672,0.6920539414591408,350,0.014209947991795523,0.7291653925803994,0.0847260277597709,0.00602842678482013,0.021009801110709495,0.6967718977450734,0.15544999016471578,0.07788683763142741,0.025255817775139786,0.015336282852924066,0.0005244237791742555,0.0017365221560155194,-5.222862243652344,-3.9743592739105225,-0.4728902280330658,-1.9730242490768433,-2.6640913486480713,-3.7902917861938477,-4.289126873016357,-7.664803504943848,-6.467463970184326,0.005593469479309499,0.019413547886748123,0.7291653925803994,0.14484605160386005,0.06473111557624503,0.01999491218352587,0.014209947991795523,0.0004991784560309991,0.001546384242085557,-5.55424690246582,-4.30987548828125,-0.6839460730552673,-2.300175189971924,-3.105604648590088,-4.280368804931641,-4.621904373168945,-7.970638275146484,-6.8399271965026855
cake_impl_01,dA_D_matched_muD,4.0,0.9041301476076414,350,0.014080079997745859,0.704547975048548,0.09196942399200218,0.7135337793497273,350,0.012817437630829105,0.7392863948403171,0.0749086121820047,0.00609575033494623,0.02406818263041482,0.704547975048548,0.15718445089114053,0.0715068989699757,0.020462525022026484,0.014080079997745859,0.0004815081348624316,0.001572628970339965,-5.2009453773498535,-3.827646493911743,-0.4509808123111725,-1.9511172771453857,-2.738743305206299,-3.9899420738220215,-4.363776206970215,-7.7393693923950195,-6.555788516998291,0.005733217502095992,0.02183042069011932,0.7392863948403171,0.1435998427507719,0.05826977618092151,0.016638836001083186,0.012817437630829105,0.0004497278034619932,0.0013743466003999798,-5.499003887176514,-4.161976337432861,-0.6395953893661499,-2.278250217437744,-3.180197238922119,-4.433541297912598,-4.694474220275879,-8.044393539428711,-6.927302360534668
cake_impl_01,muD_D,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137
cake_impl_01,muD_D,0.5,0.8943905844682715,350,0.01532366765224919,0.6784793801751494,0.1030626212863823,0.7021065973364499,350,0.014475899654480276,0.7149393660597525,0.08436328820647149,0.005870177514201056,0.0231775246141992,0.6784793801751494,0.1715236367525169,0.07782367925087307,0.025238942035509228,0.01532366765224919,0.0005938192245214071,0.001969172780780419,-5.249483108520508,-3.8761849403381348,-0.4995138943195343,-1.8746469020843506,-2.6649222373962402,-3.7909798622131348,-4.289969444274902,-7.540548324584961,-6.34175443649292,0.0053658227451542865,0.021051927511989442,0.7149393660597525,0.15750044374752484,0.0637296725999148,0.020633615606556688,0.014475899654480276,0.0005747043950648466,0.001728547679562341,-5.581375598907471,-4.214433193206787,-0.6892275810241699,-2.2019970417022705,-3.1067750453948975,-4.234503746032715,-4.588940143585205,-7.815324783325195,-6.714143753051758
cake_impl_01,muD_D,1.0,0.8958879429871579,350,0.01709198234658357,0.6862962966217938,0.11495558323925645,0.6945687061035986,350,0.015807839170089728,0.7162622038850721,0.09841166918069882,0.0052401264712097296,0.02068976293165694,0.6862962966217938,0.1531084957562632,0.08680420132729313,0.028151381911963317,0.01709198234658357,0.0006623420199089271,0.001955410613327233,-5.361349582672119,-3.988056182861328,-0.4863857626914978,-1.9865484237670898,-2.5540401935577393,-3.68009877204895,-4.179085731506348,-7.429668426513672,-6.347095012664795,0.005016539385545205,0.019715884337396454,0.7162622038850721,0.1423374300957882,0.07510755414150122,0.023304115039197604,0.015807839170089728,0.0006479964734675313,0.0018004374719418558,-5.659479141235352,-4.290794849395752,-0.6981731653213501,-2.314018964767456,-2.953298330307007,-4.123589515686035,-4.51171350479126,-7.706089496612549,-6.684189796447754
cake_impl_01,muD_D,2.0,0.8958626307898766,350,0.019042272620886196,0.6699782653384069,0.11302380697549445,0.6947473129754685,350,0.017615377127336383,0.6993098786945369,0.09366940264112747,0.005796617385053212,0.020201970118944736,0.6699782653384069,0.1693689567933,0.08534543144680536,0.027678375528689094,0.019042272620886196,0.000651214274616131,0.0019368964932984113,-5.260448932647705,-4.011943340301514,-0.5104781985282898,-1.8856439590454102,-2.571016550064087,-3.6970720291137695,-4.071062088012695,-7.4466400146484375,-6.3566365242004395,0.00555037487921406,0.01864652585781148,0.6993098786945369,0.1627865514930097,0.07076390543441906,0.02290549720670841,0.017615377127336383,0.0006386367964952363,0.0017832525104687553,-5.558096885681152,-4.346302509307861,-0.7218683958053589,-2.1795225143432617,-3.012613296508789,-4.140585422515869,-4.4031901359558105,-7.720381736755371,-6.693523406982422
cake_impl_01,muD_D,4.0,0.906179143730895,350,0.015668786806994132,0.6938602106174213,0.09032431249697494,0.7164419952648736,350,0.014239402700098849,0.7266692052793717,0.07587964535306377,0.0041259633918460485,0.01846347846693759,0.6938602106174213,0.1754070937598742,0.07022544335450136,0.020098869142473583,0.015668786806994132,0.0005358433095774222,0.0016143111503744163,-5.5889739990234375,-4.090478897094727,-0.4640030264854431,-1.8391640186309814,-2.7545628547668457,-4.00560998916626,-4.254602909088135,-7.630187034606934,-6.527365207672119,0.00387268869069511,0.017248354649199382,0.7266692052793717,0.16011402177069953,0.059555833391086,0.01632381196197777,0.014239402700098849,0.0005160756392722979,0.0014606059175991304,-5.887264251708984,-4.393496513366699,-0.6527419090270996,-2.1653270721435547,-3.154299020767212,-4.4485883712768555,-4.585200309753418,-7.90271520614624,-6.862361907958984
cake_impl_01,muD_D_matched_dA,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137
cake_impl_01,muD_D_matched_dA,0.5,0.8891350707817112,350,0.01754207992960365,0.6678966587705589,0.11458786755113273,0.690164624199217,350,0.016234926891335853,0.6966180061120079,0.09577712560186756,0.005778610532313387,0.022820572151643747,0.6678966587705589,0.16883726690371456,0.08909006831305151,0.025497799238081223,0.01754207992960365,0.0005999542169719158,0.001936989944061072,-5.2710981369018555,-3.8975989818573,-0.5211279392242432,-1.8963260650634766,-2.535613536834717,-3.7866692543029785,-4.160658836364746,-7.536163330078125,-6.364126205444336,0.005345631894579135,0.021718787434582335,0.6966180061120079,0.16199796220195073,0.07380849488585592,0.021968630716011642,0.016234926891335853,0.0005879166140901572,0.0017196432495863933,-5.602300643920898,-4.200402736663818,-0.7323431968688965,-2.1909966468811035,-2.9771065711975098,-4.18896484375,-4.491415500640869,-7.809750556945801,-6.73646354675293
cake_impl_01,muD_D_matched_dA,1.0,0.8924000118027753,350,0.0153265955342137,0.6967594449508461,0.10308234146952995,0.69665799024406,350,0.014108770124152754,0.7226592790801498,0.08769631969631543,0.006028325871029384,0.021009524549646275,0.6967594449508461,0.15544258858931778,0.07783847473172686,0.025243866737803086,0.0153265955342137,0.0005939326851260817,0.0017572463502906726,-5.22512674331665,-3.9766201972961426,-0.47515586018562317,-1.9753196239471436,-2.6669602394104004,-3.793012857437134,-4.292006492614746,-7.542585372924805,-6.457848072052002,0.005734307587701667,0.019263576514886634,0.7226592790801498,0.1483515873895885,0.06693350892329313,0.020762810773022305,0.014108770124152754,0.0005778221258169885,0.001608337481388405,-5.522748947143555,-4.310999870300293,-0.6862781047821045,-2.2696309089660645,-3.065516233444214,-4.236052513122559,-4.622419357299805,-7.817705154418945,-6.794014930725098
cake_impl_01,muD_D_matched_dA,2.0,0.9113298297957314,350,0.014773259148711079,0.6713999389030654,0.07990302717698314,0.7372727256214423,350,0.01312615800955119,0.7010444650593171,0.06423784492083456,0.0018858668521491504,0.01227384065416018,0.6713999389030654,0.21794240344303967,0.05843254965485496,0.02147047752212818,0.014773259148711079,0.0005725401528464042,0.0012491236690450292,-6.366218090057373,-4.493135452270508,-0.4912406802177429,-1.6163748502731323,-2.932732582092285,-3.933926820755005,-4.30778694152832,-7.5582780838012695,-6.778163433074951,0.0017334271578378498,0.011213850680963661,0.7010444650593171,0.2070033468857807,0.0464705901321028,0.01776725478873177,0.01312615800955119,0.0005377386339539362,0.001103168651760899,-6.662452220916748,-4.795403003692627,-0.659981369972229,-1.8798177242279053,-3.3737330436706543,-4.335195541381836,-4.637945652008057,-7.832935333251953,-7.114366054534912
cake_impl_01,muD_D_matched_dA,4.0,0.9297100600036576,350,0.004054924795023705,0.6215915208786689,0.03311781855121859,0.8408144025647795,350,0.0036295314123346635,0.6325483163354688,0.02887310892742221,0.0009345335212590358,0.006892369362575881,0.6215915208786689,0.3327105941172759,0.026442351553662955,0.006675466997555638,0.004054924795023705,0.0001386573168847411,0.000559581457093303,-7.048345565795898,-5.050222873687744,-0.5483546257019043,-1.1733647584915161,-3.7056708335876465,-5.082198619842529,-5.580705642700195,-8.956387519836426,-7.561203956604004,0.0009028227148503232,0.006414775483324019,0.6325483163354688,0.3270051129817344,0.023181381931479585,0.005691726995942624,0.0036295314123346635,0.00012648015962408535,0.0004998519852415102,-7.183368682861328,-5.222535610198975,-0.6313830018043518,-1.2911638021469116,-3.9377901554107666,-5.34212589263916,-5.792036056518555,-9.148809432983398,-7.774582862854004
cake_impl_01,muD_P,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137
cake_impl_01,muD_P,0.5,0.8945067999869319,350,0.014096237767425796,0.6834676933058874,0.10433906916963295,0.7137807838894143,350,0.013124123596307262,0.7100012836984578,0.08779714478282928,0.004605346553942435,0.018187264709017575,0.6834676933058874,0.17279091205588126,0.08112172887026023,0.023217340299372717,0.014096237767425796,0.0005463312513538006,0.0019671451868587667,-5.492020130157471,-4.118516445159912,-0.492058664560318,-1.8671557903289795,-2.6232872009277344,-3.8743386268615723,-4.373330116271973,-7.623767852783203,-6.342654705047607,0.004151339398968175,0.016353950121361618,0.7100012836984578,0.16636465644502,0.06829851538354872,0.019498629399280556,0.013124123596307262,0.0005060526496826666,0.001701449307373147,-5.821503639221191,-4.450465202331543,-0.6796678900718689,-2.1307525634765625,-3.0210466384887695,-4.274590492248535,-4.670482635498047,-7.92604923248291,-6.713454246520996
cake_impl_01,muD_P,1.0,0.9143893788660996,350,0.013745034578369971,0.685860181051825,0.1047534972202173,0.7444325570652287,350,0.01256968492145331,0.7127354560152297,0.08994466200492748,0.004078393797975018,0.016103047739699755,0.685860181051825,0.1733960944993809,0.07910036215610475,0.025653135064112556,0.013745034578369971,0.0005326817378286032,0.0015310693747035687,-5.591550827026367,-4.218245506286621,-0.46658027172088623,-1.8416755199432373,-2.6265366077423096,-3.7525882720947266,-4.3765764236450195,-7.627085208892822,-6.571287631988525,0.0037327159188987494,0.015120636218790449,0.7127354560152297,0.16404790696500088,0.06794649001913958,0.021998171985787913,0.01256968492145331,0.000499384209649026,0.0013495537460503338,-5.885752201080322,-4.486827850341797,-0.6337779760360718,-2.1027297973632812,-2.9841678142547607,-4.111928939819336,-4.671600341796875,-7.897267818450928,-6.903114318847656
cake_impl_01,muD_P,2.0,0.9332349032100163,350,0.013731337794085275,0.659475154015737,0.09235042791414418,0.8039718764775287,350,0.012270202499198527,0.6807020420571329,0.0778418113723781,0.0030540328213111883,0.015479897607802627,0.659475154015737,0.21408855957895828,0.06973697875621736,0.022613449157926815,0.013731337794085275,0.00046965939011019104,0.0013509308778512157,-5.860390663146973,-4.237311363220215,-0.48540931940078735,-1.6104638576507568,-2.7321228981018066,-3.858308792114258,-4.357172966003418,-7.732601165771484,-6.676059722900391,0.0028734930717844672,0.014165629487169566,0.6807020420571329,0.21053851543630964,0.05879303942349032,0.019048771948887776,0.012270202499198527,0.0004403201741314568,0.0011679859018954115,-6.070417881011963,-4.475127696990967,-0.6028215885162354,-1.7762776613235474,-3.0519227981567383,-4.178943634033203,-4.618772506713867,-7.946199417114258,-6.970665454864502
cake_impl_01,muD_P,4.0,0.9618261337311133,350,0.013376179402056036,0.5891607530145421,0.1052665013405035,0.8854100053712032,350,0.012548466877328416,0.600287845524234,0.09523809150610282,0.0016548445199369907,0.010770389586289073,0.5891607530145421,0.2783013931846455,0.07697729559869186,0.02828920574181164,0.013376179402056036,0.00045755995655743186,0.001012378995469696,-6.442969799041748,-4.569876194000244,-0.567977786064148,-1.317972183227539,-2.603166341781616,-3.604196548461914,-4.353201389312744,-7.728524208068848,-6.93437385559082,0.0015761646550337186,0.010246806230173712,0.600287845524234,0.2787748578090478,0.06965032598444787,0.02558776552165495,0.012548466877328416,0.00043553927717421905,0.0008922281209051838,-6.574465274810791,-4.702493667602539,-0.6320504546165466,-1.3990552425384521,-2.7859723567962646,-3.7873454093933105,-4.499861240386963,-7.860630035400391,-7.143493175506592
cake_impl_01,muD_P_plus_dA_D,0.0,0.8840484397366504,350,0.01709264601102549,0.6857316694659585,0.11496012068155309,0.6855783221063176,350,0.015801097365931088,0.7151481655527989,0.09523338502660611,0.005933019699982429,0.020672962921910048,0.6857316694659585,0.15298833035627232,0.08680757184691233,0.028152548834640766,0.01709264601102549,0.0006623121522014976,0.00195893871109666,-5.250465393066406,-4.002171993255615,-0.5005123019218445,-2.0006370544433594,-2.567304849624634,-3.6933608055114746,-4.192350387573242,-7.44301700592041,-6.358595848083496,0.005501445623133786,0.01903884251404528,0.7151481655527989,0.14688952510936118,0.07195107976223968,0.023282305264366435,0.015801097365931088,0.0006494653398994488,0.001738073468224057,-5.580236911773682,-4.338766574859619,-0.7127580642700195,-2.295567035675049,-3.0092613697052,-4.137554168701172,-4.525168418884277,-7.716853618621826,-6.732470512390137
cake_impl_01,muD_P_plus_dA_D,0.5,0.8992065945371486,350,0.015336575563950657,0.6812864602468333,0.10314927259892363,0.7140643958367965,350,0.013901678137332304,0.7109583928595877,0.08723513831752802,0.0052018418037415685,0.02053896469072062,0.6812864602468333,0.17222961845982937,0.0778889741470227,0.025260298451900934,0.015336575563950657,0.0005245228207246815,0.001732743815276253,-5.36498498916626,-3.9916739463806152,-0.4900148808956146,-1.8651691675186157,-2.6587133407592773,-3.784763813018799,-4.283757209777832,-7.659264087677002,-6.464291572570801,0.004872381997477424,0.019163149871571028,0.7109583928595877,0.16185733147920328,0.06592269827355761,0.02131244004397041,0.013901678137332304,0.0005036835061453655,0.0015082438311548804,-5.660954475402832,-4.291548252105713,-0.6779235005378723,-2.1578221321105957,-3.0560545921325684,-4.185246467590332,-4.612527847290039,-7.930344581604004,-6.833591461181641
